form,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
fullstack,0.010800889529544371,0.0,0.0,0.0,0.0,0.0,0.0,0.007631163403122314,0.0,0.0,0.005929523516623573,0.0,0.0053637471601758946,0.005222704454736538,0.0,0.0,0.010245872104037093,0.0,0.0,0.0,0.004244411862016198,0.008297331095732328,0.0,0.0,0.0,0.00744648475574597,0.003659860767185557,0.004286409221325908,0.0037206551798238735,0.004324617857412151,0.01504274543420759,0.009257936468641016,0.015043388121784886,0.01007271989876109,0.01129943762713931,0.012485728777024105,0.026041223204925672,0.020636117445566888,0.016494028252289034,0.020835239248126396,0.028726404646467217,0.03372947930957456,0.0495620342464602,0.03659085901553991,0.025492300233468393,0.03298449653565165,0.0327437474651785,0.04445082079122364,0.05152347538420893,0.04481348698573233,0.035386308721080804,0.0412830097523563,0.02229542347549774,0.024912516936742377,0.04592753221395901,0.03523622278979257,0.029417279875864295,0.0469432692000788,0.04685396759413135,0.0527451294410438
khaf,0.02608214042808042,0.0,0.0,0.0,0.011033427070492997,0.022058976654741762,0.00992726475016538,0.0,0.00840096866730617,0.016008796242673772,0.014318697048899943,0.02092637803714899,0.025904904641372947,0.025223720811177647,0.030242890537162805,0.01803545860181003,0.01855640738857647,0.025283003539405338,0.03396397038709658,0.032277729995306086,0.04099786259896567,0.030054768298278044,0.028602867442842152,0.02863883451742412,0.04047113616794506,0.031468283791479465,0.013256825127575759,0.02846492403026945,0.03593876249513859,0.031329444657203026,0.024973735817211008,0.017884956485396297,0.02497480279729378,0.021891371516782877,0.02273836784023161,0.012921734577712998,0.0024186428160240824,0.02076349481962301,0.019915006070758145,0.010062645941073884,0.011561487874579812,0.004072521126671814,0.0,0.007363343551603321,0.0102598610467126,0.010861558311796454,0.003594093789440014,0.011667442305771537,0.01777423075912647,0.00676351504103345,0.006746159808387929,0.014241542060156495,0.0073417231608664925,0.007519887174381377,0.009644039373214543,0.005005231055790786,0.007103726249913819,0.004928663860752472,0.018102979523086222,0.009434791316067935
outai,0.000830939170605584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005100170328796957,0.0,0.0,0.0,0.0,0.002697784978847385,0.0279630664233845,0.043353216832128984,0.0704794849686786,0.04652784225493685,0.05210163125891953,0.07738834758529368,0.05808841423719517,0.05224476366186354,0.03710393062421895,0.04928188752279303,0.04554368231156199,0.02674840418460812,0.027865064168172828,0.033346868428783094,0.022124786604407018,0.020252323816424254,0.018660582462105575,0.024159161257909314,0.01813311111045405,0.013618934789657054,0.017838934749385044,0.013253365861812577,0.015611278092758913,0.01966835961384228,0.011380636404733328,0.012032186428510947,0.011158037084709308,0.009770633105156855,0.009618003346828129,0.009588019303767646,0.010150315904701241,0.011908272074288533,0.009515719478625048,0.006936699900909567,0.007038875512268918,0.007880505176269216,0.007864391208901252,0.005301657472260263,0.007187181008734308,0.004455054080103958,0.005581079105757161,0.004375412056973859,0.003925502080571371,0.005478979415162482,0.003456655847138742
wsssh,0.001189111186403434,0.003308527070555159,0.001991640027023271,0.0,0.0030181506590842224,0.0020113821542441664,0.0045259404983883575,0.005040863575043732,0.004596103995282598,0.008758286726739013,0.011750470092181527,0.007632438076467296,0.016534431584465308,0.01609964953864524,0.01820021274742053,0.02247496496725528,0.02368815115651204,0.027664265439384987,0.02116217451000893,0.026488338963946034,0.030373428477010925,0.03516916769263451,0.038251654697436514,0.036994081315922016,0.03403221460418053,0.03689153781452546,0.02901081975021076,0.032797547949585115,0.03891400841409864,0.030947390463682126,0.032501223636642367,0.025888736386860886,0.02297955386380487,0.022844250730739805,0.0209406372228309,0.0206190236256125,0.016540256174783677,0.018175271976496498,0.018340494812484023,0.01490990200003031,0.014758798221674477,0.016338991766828195,0.013641184177967777,0.012085282325072976,0.013097208647675234,0.011554420246759687,0.010159219209444596,0.007659799290285548,0.010939659849987585,0.009661805596905031,0.01127735602208102,0.009522866026158063,0.01093407531601107,0.009142380507924404,0.009672993399961872,0.006617612975675907,0.00863642856532428,0.00831400267317532,0.011760997573196007,0.010968613029267143
mdddddddrrrrrrr,0.011602835535746923,0.0,0.009716783402675606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025479118541314925,0.0,0.028809977171146865,0.016831441708860015,0.021526042220093824,0.02674402950754748,0.05503304548123388,0.03936566726730723,0.01510912663127102,0.05743595984930367,0.02279775783570336,0.04902365893507588,0.04241399943193399,0.016986933402822205,0.020004320078131518,0.03599717594260528,0.027521190467193448,0.023023335762259,0.06594896423183301,0.02090570718991593,0.02221950688436023,0.019890642146131964,0.02424049766457179,0.03029768185085042,0.014161466555270676,0.009580550693631123,0.012911416480449614,0.018473592395817782,0.03189362264076622,0.008952886840761825,0.0034288096543093572,0.01811691528113803,0.006655240415682144,0.022929469734520813,0.003042784024899495,0.009663691145380002,0.0,0.004152279283058712,0.013837249457043092,0.012035201310422105,0.006002159444730199,0.008447275547550075,0.004354694054317042,0.013381112546696198,0.015015781035946621,0.008906458105904399,0.0021067638881349902,0.006577659108727432,0.008053246039854349,0.00839427517509814
fisha,0.003423629507982821,0.0021168324031951174,0.004778525369594265,0.0018675942688805103,0.002896569520195347,0.00868660648453954,0.004343620573873952,0.008063001396228607,0.014703192173116036,0.014009123051031518,0.02631328491413439,0.01281871168472731,0.018135279692236873,0.02262482814912743,0.02646522377644767,0.02840873973334163,0.02598161566188977,0.03318732111216822,0.025758633491835086,0.03248277304091489,0.03677370213248336,0.036382496744509364,0.0467227739019695,0.03759229776346167,0.031087246121017393,0.03147148806064871,0.03016234814434377,0.02038037291272695,0.03243241982664886,0.027416055440404406,0.02741714238445405,0.02073748281181214,0.024835429127588682,0.02043402723922562,0.01452561138289576,0.022049954639078502,0.012910820545566706,0.01926010241229162,0.01969296729168876,0.010126568514657383,0.014838753579894236,0.01140422027523153,0.006873127771119326,0.005477044411716016,0.007182634032496637,0.01267310834279793,0.00943545686820783,0.010210051553826514,0.008943570440202537,0.009272595957996201,0.008461670284544996,0.004777336970517143,0.0070671280818948405,0.011406323549173689,0.008439393708331853,0.004380023125818928,0.005594754051623753,0.0030191140057671518,0.006732731003073963,0.004334548582830648
sneck,0.016273836530241625,0.0,0.0,0.0,0.013768516353836736,0.0,0.012388146147905036,0.011497970182758985,0.010483494724246787,0.0,0.008934087895983333,0.0,0.024244876563772926,0.007869114697419976,0.022643901860473242,0.030008386348312998,0.02315637715876577,0.023662827887631573,0.021191669584084676,0.026852729767804943,0.04476576233315916,0.018752540175494412,0.04164214375492611,0.05956358178480248,0.06733809862539313,0.050488706405903014,0.06065794234287335,0.01937516056768356,0.028029790516894915,0.026063825159873842,0.02549823113450936,0.03626752918297767,0.014166289179542298,0.01214135532811175,0.014187504365939286,0.016124918641912907,0.009054609131076446,0.01813740747205636,0.009940704189917285,0.0062785435711569,0.004809159591690507,0.005082063204449226,0.009334467791135195,0.013782977237457547,0.017070920178257055,0.0,0.0,0.011647758700400537,0.011090152919865445,0.0028133769274321175,0.002806157780169355,0.005923964920609716,0.015269452661126736,0.012512001197569383,0.015043389621690852,0.006245983700811075,0.0029548924500133415,0.006150436173255312,0.011295274261764214,0.014716991114859683
mleeh,0.009926447758191955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006092693197961448,0.0,0.005309497736627361,0.0,0.0,0.02762391135512727,0.004576005769147095,0.01883272926727746,0.03848923588094648,0.02154357810714295,0.036853171782613416,0.023404701527947956,0.026689522376949125,0.05442898181396655,0.03269845457775232,0.054765051203408965,0.027374464559754945,0.04372625198216724,0.02363628500560293,0.056420600476262676,0.03577046483670589,0.03456220579888229,0.03403364971125738,0.020738209462559287,0.01851446171807488,0.01730772220132724,0.018031957658668774,0.020250933613144364,0.023706767530004374,0.01515866904486301,0.005744524467921725,0.0264007102585252,0.021699114628769153,0.014234213718910515,0.022418971415986463,0.01822211958335499,0.013779121062028336,0.01641425909992042,0.0142094174320473,0.010146884238221774,0.012012402440968854,0.011981578522084984,0.00903350727969384,0.005588286100399064,0.011447797758749849,0.009175919944159854,0.00190491132159907,0.009011884039029906,0.0056273131953667,0.006889706042302734,0.0035907314956238117
lpoto,0.01047383034979054,0.0,0.0,0.0,0.0,0.0,0.0,0.007400085950069433,0.006747170220779815,0.012857335571248563,0.017249919054813784,0.0168068517230058,0.015603986405337203,0.035451898839872084,0.02428933358801347,0.04828344365803553,0.03477466746458985,0.06091752106045415,0.027277888854303694,0.030244198232831886,0.05762242963240471,0.04827648945859077,0.05743040567164148,0.03833508155747909,0.039727192465552334,0.03610499756554534,0.028392299115365782,0.01246984043429223,0.028863927206698184,0.02725882332885797,0.014587239619663335,0.016159678353676828,0.021881794269255295,0.013674794351780284,0.010957282030426372,0.012107651378743874,0.009712567341483444,0.01000562002842456,0.01439511883756611,0.008081732919691439,0.012380687638057882,0.006541624985773869,0.0,0.008870714968279925,0.002746708213665856,0.00872337294600526,0.005773134872213553,0.009370612175299439,0.01070642254701758,0.005432062548959645,0.009030206389753584,0.011437979629685143,0.009827409560714359,0.010065894544610807,0.009681915539128885,0.0040199109489814176,0.007607067249521436,0.005937624935845531,0.003634815495173142,0.0037887382710271437
mddddddddddddddddddddddr,0.006847044318015984,0.0,0.005734050644922731,0.0,0.017378872184108437,0.0,0.0052121812539495495,0.01451294744093295,0.022054096724891566,0.01260781541153703,0.007517845672244787,0.01831187107144703,0.023801808259522293,0.023175926514723243,0.04446018183782015,0.056815697936838876,0.03897120150030367,0.046460792718660646,0.03566468190714332,0.016947002365256432,0.034978766199521234,0.03681968554981561,0.03504098167107965,0.027566820633148057,0.042497687443480085,0.025963163541397365,0.023201078764986307,0.03940081883419928,0.057786863345497,0.04386431328225381,0.026224270419581024,0.023475659526289213,0.022649201169302996,0.01787921320842604,0.010744635891801024,0.013568777388221742,0.007619261738015273,0.014172083806122844,0.012547337933652009,0.00792489208142501,0.006070208852508546,0.008552897019251436,0.003927378435455287,0.0019330138860967603,0.007182408818758358,0.001900906646028632,0.0018870322033008805,0.006125838848678558,0.005832580442446969,0.0023673970756206606,0.0011806611580778643,0.006231113707331883,0.0025697841781388365,0.00526429195399781,0.002531738726550172,0.0013139657366468566,0.004972958778986034,0.0,0.003564275239157292,0.006192018102433008
trapl,0.015472669489759942,0.0,0.004319190702134587,0.0,0.0,0.0,0.003926091031273488,0.0036439736077874753,0.006644925579963176,0.01582812409349694,0.002831419805856981,0.013793471346562749,0.030735056333657758,0.032420766068921344,0.021529134128549638,0.014265531149512463,0.026908908982777903,0.047495562544636695,0.022387106431808888,0.04893395641489142,0.036481651852704536,0.031696614453887426,0.04147742289489286,0.037754162962532485,0.035568343845226884,0.03022419205855771,0.02097153789946788,0.011257469781820848,0.027538202594093904,0.026845751106111947,0.01795773608008778,0.023872198983275493,0.015264727811784262,0.014429539847634489,0.012589778353456434,0.017886263365368214,0.01052192453561472,0.01724449613923115,0.018902639232026057,0.007959264706720467,0.01524134290592945,0.028991228027535936,0.008874928461193045,0.0058241938349944105,0.010820341608380968,0.0100230450927319,0.014214126194268274,0.014765780261904227,0.005272090278192886,0.00980786888494693,0.01067203834522829,0.011264651837345851,0.012582034237959913,0.012887366605974736,0.01811687739233784,0.010887234589462726,0.0065553179834223225,0.01364451178324601,0.0035797345660461195,0.008395480892811086
mddddddrrrrrr,0.005535623773564787,0.005134019794690047,0.0,0.0,0.0,0.0,0.0042138874996872034,0.007822179726721721,0.007132022312960998,0.0033976764028036356,0.015194864855690073,0.005921832787022357,0.008247011381991095,0.021413737720664853,0.012837386893185832,0.02296686815530751,0.04463493408402991,0.029513090658788942,0.02883379336721092,0.03881986207118738,0.032629905820129784,0.046777622768513744,0.02832955099722251,0.03849559380988094,0.026722941170763723,0.017173976336660412,0.01313014872594188,0.028559067603703157,0.048625787150536705,0.03878759279574441,0.03854820430183374,0.02562211626892429,0.024093657024187774,0.02064970207630413,0.007721516564058213,0.02742484318774394,0.011293219112878585,0.022034022833120222,0.017752236313267,0.01494973757041894,0.014722728906267591,0.017286882439202112,0.009525492354951577,0.010939474009313943,0.005806755610441389,0.0030736485795472344,0.007628036157579246,0.010895613157344797,0.011317106579310942,0.013397771720498481,0.0190905613331101,0.017128053879150944,0.010387955538717733,0.008512034781156523,0.013304411481718532,0.00637380419778518,0.007035846160158439,0.0031381506722643194,0.012486961080291821,0.007008477443847665
taleurs,0.0025996903203733307,0.0024110853827527708,0.0021771081456145,0.004254403169390253,0.004398947798751156,0.002198688725137502,0.005936893289095989,0.007347047325321978,0.006698811237943436,0.009573887407208687,0.019980664358984185,0.019467457333655243,0.020656197303152952,0.028912482267329433,0.028938293621300185,0.02876242908353615,0.04315678380435049,0.02646039681452779,0.0315961100969344,0.038606694476073636,0.022475134188710468,0.04493482260869732,0.04751565401050513,0.026642225810093973,0.042131714170889546,0.025988511146867215,0.02378430255926613,0.026824341626241054,0.030448116501803908,0.023940745297591482,0.029870545071214245,0.02629409916176011,0.02217756427102097,0.016486093666015916,0.01858452769604419,0.018460625206482277,0.015910874879435273,0.017798249617489253,0.01667393551164719,0.01053124895505097,0.008450716693667695,0.010553951211353817,0.005964598579408366,0.007339279922010362,0.008862820642239833,0.012269537398551612,0.008597635637168845,0.006047242630612455,0.007529361214889025,0.010336831226057669,0.007620661574474511,0.007570666810482746,0.005854184149891876,0.006995624491791669,0.010093148478679074,0.0074833107138107015,0.01038474955103024,0.004912556838079662,0.005413145531424568,0.006112572786114728
orhhhh,0.002683864095459763,0.00248915243448256,0.0,0.013176461624433403,0.009082757251774935,0.00680963614809474,0.006129120308026748,0.00568869964132218,0.010373561894785747,0.011531186827247603,0.02062760600993787,0.017226670431221332,0.033320330656431564,0.014275427798623267,0.02489605737057519,0.02598199633501317,0.031824379130373726,0.027317141740147995,0.031454171800525135,0.02878540665608291,0.05167905884146262,0.044327973407547946,0.053959547584909395,0.03929265437860182,0.02591243381668986,0.03145583531034674,0.01909786656847285,0.02503009448789022,0.026811333624015946,0.01934288450244709,0.015418852545663504,0.015643146232004194,0.013083221710850725,0.014016377332013228,0.014038730265416178,0.016399045730839928,0.0119462133223025,0.010255550624853801,0.011066021113887756,0.01035450837366715,0.010310580392973374,0.015086313846079119,0.004618291988179641,0.015153827911613446,0.007742125316227413,0.012666805208992951,0.007396677664389756,0.012005851121250605,0.012802834921950786,0.011599479490436203,0.009255772108065758,0.010258228021293192,0.009065599770657375,0.01186493035038756,0.011412324361335822,0.007210567683285802,0.007309766573295724,0.010143234993261781,0.013039633701757947,0.008252176646121918
shpa,0.004377362614803772,0.0,0.0,0.0,0.0,0.0,0.0033321833922685794,0.003092742435418232,0.005639734403517339,0.005373508847858672,0.016821736900455013,0.007024143216746605,0.010869042882991281,0.021166470748356266,0.038575022269423845,0.030268889335251035,0.03529562335986605,0.01697297425240335,0.03990118458372423,0.04333734156881291,0.04128399926127891,0.03698998080290858,0.046404020738580236,0.0336451660191239,0.039244204176553533,0.04526844371333915,0.031148480014604813,0.03995530653236807,0.0482527868607184,0.04031146425977639,0.025910096854270363,0.024013041445717843,0.01981444999493037,0.025309959317743182,0.01831765270889986,0.02240941662055265,0.008118410887803606,0.019514515646044357,0.020053999008579695,0.007599657175938109,0.010348603596292085,0.010935852003127184,0.005021600193915488,0.006178945487933063,0.003443822588318652,0.007291576306579707,0.003619178072760115,0.007832581977003497,0.006711855963450495,0.00983770621561172,0.004528828885061327,0.007170469075939175,0.008214403666046867,0.004206872652373805,0.008092790069206737,0.005880191448911746,0.0023844351116747288,0.00496306251808187,0.004557331442913403,0.0031668798731692587
émoji,0.0011193275444242902,0.0,0.0009373797699976995,0.0,0.0009470096109215947,0.0009466715448277362,0.0017041332794434669,0.0007908396220285885,0.0,0.004809176089607361,0.003072468697746383,0.002993551776243834,0.0016675820786676567,0.003788708194457813,0.00519155250997879,0.005160002274352123,0.005839952123600259,0.009765289820028939,0.0019434400678434436,0.005079118869397275,0.002639164354402762,0.009888579915149942,0.009410877425635992,0.0061452464769819505,0.010035065074405837,0.011961362982035447,0.010240613957313417,0.015547456190923901,0.02236377339588595,0.0212882035316872,0.021824927444251394,0.026288295373784992,0.024943839879289744,0.015031659041339905,0.01580841267401296,0.03123922334496125,0.018060715319443702,0.04687056191645082,0.03623766967755883,0.017489652373775103,0.0224928943757291,0.021322451673700348,0.028891448560906013,0.043924196551052515,0.022308880358047727,0.03262902827742087,0.02282785385864566,0.031645116763799636,0.030702282334198028,0.029219454955339806,0.029337487390199413,0.02729948929988282,0.022475247609288287,0.03334768771785649,0.027109046151771343,0.01933216985071145,0.027843862941791944,0.03490013495021831,0.03457196250489035,0.028747799651691403
tfasn,0.004441295993696301,0.004119084402846034,0.0037193590364150418,0.007268197909460361,0.003757568561525251,0.0075124543487442,0.003380851451578272,0.006275826700536339,0.0114442105971043,0.010903982794286364,0.017067426045615185,0.019004624091644107,0.02867225455929854,0.032213425071564036,0.020599172671563196,0.049137568446744266,0.03581113204856433,0.04520478975630463,0.03277272919688659,0.03114563144915103,0.03316051863962831,0.05629535453306924,0.06331686665519196,0.03576211993101903,0.026034443182105817,0.033681713996413135,0.02257386984422732,0.029082234275619123,0.03289334774935395,0.0275631995525683,0.025515333713914574,0.013704616617747876,0.012371599434314401,0.017395873526936736,0.01548765865600332,0.013201964348712176,0.009884380781042217,0.012728271891737721,0.010173448408544426,0.012851089396010784,0.010499749675095975,0.006934734445589461,0.003821207217519012,0.0062691918069609455,0.00582353531506783,0.013563134028652448,0.00612006303394613,0.0063575843293618315,0.00907984757760371,0.00614239409537751,0.007658290829937949,0.004041776138621248,0.0075009409027056925,0.005121979137060604,0.007389890065670029,0.0025568889980756826,0.004838521749555579,0.00503555031138525,0.002311946674340666,0.0008032833997837867
leuf,0.014257606155119139,0.006611615530560011,0.005970009245719647,0.01166631354875108,0.006031340033080894,0.012058373897476273,0.027133323546765384,0.005036720448323406,0.009184652840147509,0.008751088219732897,0.011740812285361219,0.015252329827224688,0.007080360771790307,0.020682536279035803,0.0033064097899497534,0.02957684392666482,0.02028744143371195,0.03455190994363634,0.027849223949542527,0.032348027534758156,0.02521257034936365,0.03833483112876331,0.028665161513794418,0.015655203775049836,0.022123242596743642,0.0368612163599281,0.026571394228321287,0.02121836851845633,0.03315204209087038,0.03425201119614377,0.0210980897001686,0.018331269607647714,0.018616756850123137,0.023933507615475597,0.024859515971872956,0.01648166134608698,0.017187728068034508,0.018160333572827342,0.02830461005235418,0.015126842006317507,0.00842666734030648,0.011131065420531166,0.006133487570048479,0.006037674666679351,0.0037389839844276045,0.007916519022788492,0.005894053121410185,0.016582591217891178,0.008501631020315778,0.011091674083863889,0.012292458623517962,0.01167754799276376,0.009364361580590603,0.006851149733339594,0.01449756463216602,0.008208215883080608,0.011649595789616732,0.016165302473854396,0.014843786670004466,0.015472373417107808
thuuug,0.009924552093057907,0.0,0.008311306556032004,0.01624156752386598,0.0,0.008393692363293714,0.0075548750629777115,0.00701200382781059,0.012786657812955208,0.012183059338681638,0.005448427637998907,0.01592545132723167,0.019714223707055237,0.023994784080466798,0.02761863598503541,0.004575131884067448,0.023536415949162677,0.02405117846709092,0.025847356686333447,0.032752119013380564,0.0273002705560722,0.02287236466988062,0.03265115246926179,0.03995714569771283,0.044488106535156884,0.02394808222345369,0.02690332401820551,0.01969314263091408,0.027350218554841908,0.013908079776085878,0.04319450676841036,0.03402715026606675,0.034557081771449415,0.022213111188056557,0.027687067081170507,0.03605702814999131,0.011043854328591039,0.03160298696182622,0.03637385802340303,0.01531580647862273,0.01173140821535655,0.01859568919192785,0.005692598157904499,0.0056036725098138375,0.002602662812034374,0.013776489647446663,0.010940749633333219,0.0017758379804091785,0.01014494647607985,0.012010108418672236,0.015401944782344022,0.005419069284257385,0.00558721889898143,0.0038152038532193785,0.005504500564910892,0.0,0.0018020326058360314,0.003750825693933265,0.00344419515361172,0.005385068654256417
lahilaa,0.013563892016495226,0.0,0.0,0.0,0.011475761643773699,0.01147166499483981,0.010325252826676292,0.0,0.00873776691383968,0.00832529769358667,0.007446369715082528,0.03627554172236781,0.026943442791596744,0.019676212518702614,0.031455340304135625,0.006252835821187637,0.03216723549801975,0.019722457066365842,0.017662799878419518,0.03357175730275313,0.021320741782403077,0.06251935233654903,0.039666090690332834,0.01985798468464147,0.02338535580955438,0.04675694295971423,0.041364889896476645,0.026914631270664714,0.023362226301685707,0.019008181978467976,0.016529509201553452,0.02790295748424724,0.021253134098258415,0.030358673991540016,0.016554970770645747,0.011199810138359047,0.005031214378050496,0.015117138233076099,0.020713406754055336,0.010466061504523184,0.008016661746670968,0.012707370458967526,0.007780077728759799,0.01148781447861269,0.014228244058480182,0.0,0.007476364938919753,0.00970815584590857,0.011554254306593485,0.02813866842607774,0.009355488127396092,0.014812491266580805,0.012726759707929402,0.01824984584721326,0.00501533641465551,0.005205892802054144,0.00492567834731014,0.005126255997063438,0.011767959578750981,0.007359776949414127
fragiliter,0.010547945947981849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005790661350581473,0.0,0.005238134782271318,0.0,0.029353453616401924,0.03890008807695234,0.030017779048947632,0.04601144218291399,0.05952031458112611,0.030458214191557784,0.06632020709636265,0.08508168670222926,0.05398101187372919,0.08107333657495118,0.04728255125882534,0.058176777748706554,0.035741513181684316,0.03558122759772021,0.041785503002866015,0.04434507643553684,0.011017847093652696,0.02169870469145216,0.029382180856319308,0.007869463325269294,0.009195682217318068,0.008709520233824099,0.011737555249152942,0.013435229928463558,0.008053879173272565,0.004069460701386843,0.012468296663569045,0.00988187288568554,0.0,0.0029778288324494194,0.0027661446486198457,0.0029283672812971365,0.002906993551969049,0.0037747684437732278,0.0053910920146063865,0.007294001683427902,0.005456463913422809,0.0019198196339325069,0.001979390182831596,0.0040548493923911405,0.0,0.0,0.003830448436288626,0.0019932137142785384,0.0,0.0
posticher,0.0052103651613997735,0.0,0.0,0.0,0.004408241277395259,0.004406667611307557,0.003966290615210872,0.0,0.0033564817724098628,0.006396075847285352,0.002860410956913048,0.0,0.0025874796017024333,0.0025194403909799628,0.004833238396806138,0.0,0.004942623930464796,0.01262680886759569,0.009046531976453834,0.015045433384355635,0.00819004236122913,0.026017191538813184,0.022855698434913904,0.020977402097366676,0.032339278060891374,0.03771805078841827,0.045903579108337506,0.032050437772252756,0.04397381491597996,0.030249930184489446,0.03809737445892682,0.046446840041407436,0.0380990021344997,0.027210932276078847,0.02907128269133216,0.042161938828816185,0.03382164362952338,0.02654638326737188,0.0334183237182023,0.034173231287767655,0.036953760786167224,0.014644035853106058,0.016437299298673335,0.020593398899095387,0.01366391502159607,0.02748396662368986,0.014359665855598468,0.006526173656059191,0.010652143328504653,0.012610554088996272,0.012578195308291906,0.015173322102549574,0.009777586745612533,0.017025266526842716,0.005779698208119374,0.0059992963207355626,0.008514563719354091,0.005907522477258153,0.008136872496741585,0.005654295296109115
ptddddddddddddddddr,0.0022229231997768417,0.002061652340650437,0.003723169769401322,0.00545673349955983,0.0037614184427347333,0.0018800378406202032,0.0016921576804111694,0.006282256706241557,0.005727967979513754,0.005457577328282014,0.009762807296691928,0.010701053777625716,0.017662542282248665,0.02579714391024176,0.020620277906637587,0.02664345297459349,0.037956518425140855,0.03986406877651524,0.02798185013748183,0.03209452877557339,0.03930926899356258,0.04439935925651871,0.04062931989428388,0.045562058975144266,0.027594124111744882,0.036015056571370024,0.03389549743365236,0.0269065740845309,0.03867013916736197,0.03204167214264512,0.026315460003698977,0.026294094341600897,0.023994532751156518,0.024462097839389668,0.014728350461776573,0.028266466106794806,0.01401721965621005,0.01628056643304889,0.020028281185639946,0.010720213499747494,0.008539787240895467,0.009024391410459312,0.004462642684270352,0.009413422522158517,0.007578352493256497,0.007405652929014092,0.007351600139183577,0.010341659414524062,0.004923289849243448,0.006148687390422386,0.008432750989232332,0.006878059256269425,0.009177209702398253,0.009399916072227382,0.004520670919154979,0.0072519413236920285,0.006054348924828388,0.004200591308899222,0.005785788547231658,0.005628744922817989
mvenere,0.005202616469255003,0.009650343675771493,0.0043569261326851585,0.004257050892265859,0.004401685478809114,0.0,0.0,0.0,0.023460430823703943,0.0,0.019993099302262184,0.01669677675697419,0.010334526331787428,0.035219709812154706,0.024130252778966344,0.038373772463888005,0.029611640488239912,0.027737667479007962,0.040648852156387846,0.034338418940075666,0.04497824312478476,0.035970230194739994,0.03993798927103631,0.030467207506780048,0.035879093441975894,0.017934265563187633,0.029969242945940205,0.03716451100264086,0.03136315602389795,0.019789445698273025,0.025360478156600596,0.029432043651099225,0.028078871837743158,0.020377848771343767,0.01632827744366936,0.012887521503598313,0.007719164603128876,0.012425111398245614,0.014300839299483612,0.013046803795526488,0.009224701077158925,0.004874085900296891,0.008952465960619296,0.007343847514353231,0.008186156684660308,0.0072218666652434545,0.008602986365730831,0.011171088230854746,0.006204509379850306,0.01349121435779506,0.0026913191591866844,0.00473461150386697,0.009763045824340483,0.015999950195603026,0.005771102821670036,0.008985561532259654,0.0075572454457183465,0.008848105491829045,0.006319266795641995,0.01223275387739012
20rt,0.012887509387524847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008302045828083028,0.015820289935891192,0.0,0.0,0.01919990247747472,0.0,0.0,0.005941029333336529,0.012225268350626966,0.018738968894675807,0.011188012947231814,0.010632551406060975,0.0050643882216026195,0.004950144712394029,0.01413303189959424,0.014150803677665713,0.013331527211794217,0.013327602592068891,0.017467631666862327,0.0358014932466944,0.024416959487095345,0.028380490509899953,0.017948847867317725,0.033139421384421705,0.02468072023377214,0.016826130908695173,0.020223557711869167,0.027667421055459218,0.02868195461107617,0.02051900112596771,0.023616604172242688,0.01491623485271674,0.003808449794173787,0.0241473989739142,0.011088169749854647,0.018191597312828822,0.01013904943260368,0.01431154881299261,0.021310636331603496,0.01614207865509467,0.02854302125957403,0.02896345182293997,0.04222257662994717,0.01641948638500133,0.02176581935455189,0.01981690458678872,0.030974057284193834,0.0197851744249602,0.021060235984376723,0.04383565202686782,0.053669441552757,0.03962570391485903
ptaaaaain,0.014282235363512303,0.0,0.01196064419819851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007840729249776105,0.015278677364511732,0.00709259169464299,0.013812176127267184,0.05299394281425393,0.026335943335142515,0.06774162280524489,0.04845623497990925,0.024797628363640974,0.041241336083953875,0.044899775358080936,0.032915187755810024,0.03654595503917343,0.06272898901720006,0.019699074886491842,0.02953991362140803,0.029037048882862064,0.03684203822037203,0.027059438078362218,0.02001485477168375,0.01989132748900691,0.026932305897636188,0.012432610829893637,0.01864710664171303,0.022412213441961527,0.021227313193787,0.0026488336763599313,0.009095852261071489,0.010905194102172755,0.011020343833083654,0.004220611965812633,0.013380352447926127,0.00819211043065198,0.016128278421992853,0.011236328603485368,0.007930194361736658,0.011808469529760439,0.015333449267544846,0.009732933836745979,0.002469074294140276,0.009850954520540434,0.005198986798479427,0.005360307420391259,0.010980775531335665,0.007921422739232237,0.002740798370620013,0.012966355341757095,0.008096613559880835,0.0049564761573632436,0.00516636702241778
